entity,value,synonyms
Depute_e,WISARD PRADO Leyma,Leyma:WISARD:PRADO
Depute_e,YUNUS EBENER Mariam,Mariam:YUNUS:EBENER:Maryam
Depute_e,AMATO Maurice,Maurice:AMATO
Depute_e,AMSELLEM Benedicte,Benedicte:AMSELLEM:AMSELLEM:OSSIPOW
Depute_e,ARDIZZONE Ivan,Ivan:ARDIZZONE
Depute_e,AZZABI Omar,Omar:AZZABI
Depute_e,BÄNZIGER Ruth,Ruth:BÄNZIGER
Depute_e,BARCIELA VILLAR Ana,Ana:BARCIELA:VILLAR
Depute_e,BAVAREL Christian,Christian:BAVAREL
Depute_e,BOCCARD Damien,Damien:BOCCARD:Damien:Baptiste
Depute_e,BONNY Didier,Didier:BONNY
Depute_e,BONVIN BONFANTI Anne,Anne:BONVIN:BONFANTI
Depute_e,BUCHER Denis,Denis:BUCHER
Depute_e,BUENZOD Christian,Christian:BUENZOD
Depute_e,BUI Aurore,Aurore:BUI
Depute_e,CABITZA Marina,Marina:CABITZA
Depute_e,CALAME Boris,Boris:CALAME
Depute_e,CALAME Fabrice,Fabrice:CALAME
Depute_e,CHAUDIEU Anne,Anne:CHAUDIEU
Depute_e,CONCHA Celtia,Celtia:CONCHA
Depute_e,CORPATAUX Laurence,Laurence:CORPATAUX
Depute_e,DALPHIN Marc,Marc:DALPHIN
Depute_e,DE FELICE Nicolas,Nicolas:DE:FELICE
Depute_e,DE MAIO Sara,Sara:DE:MAIO
Depute_e,DE MATTEIS Yves,Yves:DE:MATTEIS
Depute_e,DE ROUGEMONT Philippe,Philippe:DE:ROUGEMONT
Depute_e,DESBIOLLES Sophie,Sophie:DESBIOLLES
Depute_e,DESCOMBES Isabelle,Isabelle:DESCOMBES
Depute_e,DUJOUX Valentin,Valentin:DUJOUX
Depute_e,DUPUIS Renaud,Renaud:DUPUIS
Depute_e,EBENER Christophe,Christophe:EBENER
Depute_e,ECKERT Pierre,Pierre:ECKERT
Depute_e,FISCHER Fabienne,Fabienne:FISCHER
Depute_e,FREYMOND Pascal,Pascal:FREYMOND
Depute_e,GEOFFROY Elias,Elias:GEOFFROY
Depute_e,GOMEZ Alfonso,Alfonso:GOMEZ
Depute_e,HAAS François,François:HAAS
Depute_e,HARTMANN Esther,Esther:HARTMANN
Depute_e,HEBERLEIN SIMONETT Claudia,Claudia:HEBERLEIN:SIMONETT
Depute_e,HERREN Yves,Yves:HERREN
Depute_e,KHAMIS VANNINI Uzma,Uzma:KHAMIS:VANNINI
Depute_e,KLOPFENSTEIN BROGGINI Delphine,Delphine:KLOPFENSTEIN:BROGGINI
Depute_e,KÜNDIG Ralph,Ralph:KÜNDIG
Depute_e,LATOUR Sabine,Sabine:LATOUR
Depute_e,EMERY-TORRACINTA Anne,Anne:EMERY:TORRACINTA
Depute_e,APOTHÉLOZ Thierry,Thierry:APOTHÉLOZ
Depute_e,SALERNO Sandrine,Sandrine:SALERNO
Depute_e,DE SAINTE-MARIE Romain,Romain:DE:SAINTE:MARIE
Depute_e,KAST Carole-Anne,Carole:Anne:KAST
Depute_e,WENGER Thomas,Thomas:WENGER
