entity;value;synonyms
Depute_e;CORPATAUX Laurence;Laurence:CORPATAUX:CORPATAUX
Depute_e;DALPHIN Marc;Marc:DALPHIN:DALFIN
Depute_e;DE FELICE Nicolas;Nicolas:DE:FELICE
Depute_e;DE MAIO Sara;Sara:DE:MAIO
Depute_e;DE MATTEIS Yves;Yves:DE:MATTEIS:DE MATEIS
Depute_e;DE ROUGEMONT Philippe;Philippe:DE:ROUGEMONT
Depute_e;DESBIOLLES Sophie;Sophie:DESBIOLLES
Depute_e;DESCOMBES Isabelle;Isabelle:DESCOMBES:DECOMBES
Depute_e;DUJOUX Valentin;Valentin:DUJOUX
Depute_e;DUPUIS Renaud;Renaud:DUPUIS
Depute_e;EBENER Christophe;Christophe:EBENER
Depute_e;ECKERT Pierre;Pierre:ECKERT:EKERT
Depute_e;FISCHER Fabienne;Fabienne:FISCHER
Depute_e;FREYMOND Pascal;Pascal:FREYMOND:FREYMONT
Depute_e;GEOFFROY Elias;Elias:GEOFFROY:GEOFROY
Depute_e;GOMEZ Alfonso;Alfonso:GOMEZ
Depute_e;HAAS François;François:HAAS:HAS
Depute_e;HARTMANN Esther;Esther:HARTMANN:HARTMAN
Depute_e;HEBERLEIN SIMONETT Claudia;Claudia:HEBERLEIN:SIMONETT:SIMONET
Depute_e;HERREN Yves;Yves:HERREN
Depute_e;KHAMIS VANNINI Uzma;Uzma:KHAMIS:VANNINI:KAMIS
Depute_e;KLOPFENSTEIN BROGGINI Delphine;Delphine:KLOPFENSTEIN:BROGGINI:BOGINI
Depute_e;KÜNDIG Ralph;Ralph:KÜNDIG
Depute_e;LATOUR Sabine;Sabine:LATOUR
Depute_e;EMERY-TORRACINTA Anne;Anne:EMERY:TORRACINTA:TORACINTA
Depute_e;APOTHÉLOZ Thierry;Thierry:APOTHÉLOZ
Depute_e;SALERNO Sandrine;Sandrine:SALERNO
Depute_e;DE SAINTE-MARIE Romain;Romain:DE:SAINTE:MARIE
Depute_e;KAST Carole-Anne;Carole:Anne:KAST
Depute_e;WENGER Thomas;Thomas:WENGER
Depute_e;MARTI Caroline;Caroline:MARTI:MARTY
Depute_e;BANDLER Marko;Marko:BANDLER
Depute_e;MOYARD MIZRAHI Salima;Salima:MOYARD:MIZRAHI
Depute_e;DANDRÈS Christian;Christian:DANDRÈS
Depute_e;VERISSIMO DE FREITAS Helena;Helena:VERISSIMO:DE:FREITAS
Depute_e;CARASSO Grégoire;Grégoire:CARASSO
Depute_e;SOBANEK Marion;Marion:SOBANEK:SOBANECK
Depute_e;THÉVOZ Sylvain;Sylvain:THÉVOZ
Depute_e;CONTI Jennifer;Jennifer:CONTI
Depute_e;STAUB Martin;Martin:STAUB:GRECUCIO
Depute_e;VALIQUER GRECUCCIO Nicole;Nicole:VALIQUER:GRECUCCIO
Depute_e;RIELLE Jean Charles;Jean:Charles:RIELLE
Depute_e;GAVILANES Amanda;Amanda:GAVILANES
Depute_e;MIZRAHI Cyril;Cyril:MIZRAHI
Depute_e;CASARES Maria Jesus;Maria:Jesus:CASARES
Depute_e;POMATTO Michel;Michel:POMATTO
Depute_e;STRASSER Léna;Léna:STRASSER
Depute_e;KOKOT Guilhem;Guilhem:KOKOT
Depute_e;ROMANO Maria;Maria:ROMANO:Maria:Vittoria
Depute_e;MUSSA Ahmed;Ahmed:MUSSA:Youniss
Depute_e;OSMANI Xhevrie;Xhevrie:OSMANI
Depute_e;ESTEBAN Diego;Diego:ESTEBAN
Depute_e;BAILLON Glenna;Glenna:BAILLON
Depute_e;EYA NCHAMA Cruz Melchor;Cruz:Melchor:EYA:NCHAMA
Depute_e;BRANDRUP Gladys;Gladys:BRANDRUP:ACOSTA:BRANDRUP
Depute_e;CHIARADONNA Denis;Denis:CHIARADONNA:CHIARADONA
Depute_e;LÜTHI Badia;Badia:LÜTHI:LUTHY
Depute_e;CLEMENCE Nicolas;Nicolas:CLEMENCE
Depute_e;VATRE Patricia;Patricia:VATRE
Depute_e;ZIMMERMANN Michel;Michel:ZIMMERMANN:ZIMERMANN:ZIMMERMAN
Depute_e;VIRET Dora;Dora:VIRET:Cécilia
Depute_e;VELASCO Alberto;Alberto:VELASCO:FAVRE
Depute_e;FABRE Michel;Michel:FABRE
Depute_e;DE BATTISTA Regis;Regis:DE:BATTISTA:DE BATISTA
Depute_e;DEONNA Emmanuel;Emmanuel:DEONNA:DEONA
Depute_e;TOMBOLA Jean-Pierre;Jean:Pierre:TOMBOLA
Depute_e;KEEL Theo;Theo:KEEL
Depute_e;LAPALUD Patrick;Patrick:LAPALUD
Depute_e;BARRY Thierno;Thierno:BARRY
Depute_e;HALIMI Hysri;Hysri:HALIMI
Depute_e;GAJARDO MUNOZ Jorge;Jorge:GAJARDO:MUNOZ
Depute_e;ALONSO UNICA Manuel;Manuel:ALONSO:UNICA
Depute_e;BALDINI Frédéric;Frédéric:BALDINI
Depute_e;BRUCHEZ Thomas;Thomas:BRUCHEZ
Depute_e;BENDA Benjamin;Benjamin:BENDA
Depute_e;BURKHARD Roland;Roland:BURKHARD:BURKHART:BURKARDT
Depute_e;BOSSHARD Pierre Yves;Pierre:Yves:BOSSHARD:BOSSHART:BOSSARDT
Depute_e;KURTESHI Ismet;Ismet:KURTESHI:KURTECHI
Depute_e;MAUDET Pierre;Pierre:MAUDET
Depute_e;FONTANET Nathalie;Nathalie:FONTANET
Depute_e;DE SENARCLENS Alexandre;Alexandre:DE:SENARCLENS
Depute_e;DE MONTMOLLIN Simone;Simone:DE:MONTMOLLIN:MONTMOLIN
Depute_e;MOREL Philippe;Philippe:MOREL
Depute_e;PUTALLAZ Jean;Jean:PUTALLAZ:Jean:ROMAIN:PUTALAZ
Depute_e;SAUDAN Patrick;Patrick:SAUDAN
Depute_e;SELLEGER Charles;Charles:SELLEGER
Depute_e;UEHLINGER Pascal;Pascal:UEHLINGER:UELINGER
Depute_e;VUILLOD Georges;Georges:VUILLOD:VUILLOT
Depute_e;WICKY Raymond;Raymond:WICKY:WICKI
Depute_e;ZUBER Céline;Céline:ZUBER:ROY
Depute_e;ZWEIFEL Yvan;Yvan:ZWEIFEL:ZWEIFFEL
Depute_e;AELLEN Cyril;Cyril:AELLEN:AELEN
Depute_e;ALDER Murat Julian;Murat:Julian:ALDER
Depute_e;BARBEY Alexis;Alexis:BARBEY:BARBET
Depute_e;BARDE Antoine;Antoine:BARDE
Depute_e;BÉNÉ Jacques;Jacques:BÉNÉ
Depute_e;DE CANDOLLE Beatriz;Beatriz:DE:CANDOLLE:CANDOLE
Depute_e;CONNE Pierre;Pierre:CONNE
Depute_e;CUENDET Edouard;Edouard:CUENDET
Depute_e;HARDYN Nathalie;Nathalie:HARDYN:HARDIN
Depute_e;HILTPOLD Serge;Serge:HILTPOLD:HITPOLD
Depute_e;MALEK-ASGHAR Patrick;Patrick:MALEK:ASGHAR:MALECK:AGSHAR
Depute_e;MONBARON Fabienne;Fabienne:MONBARON:MONBARON:STRESS:STRES
Depute_e;MORAND Louise;Louise:MORAND:MORANT
Depute_e;NICOLLIER Pierre;Pierre:NICOLLIER:NICOLIER
Depute_e;OPPLIGER Danielle;Danielle:OPPLIGER:OPLIGER:OPPLIGGER
Depute_e;ORSINI Antoine;Antoine:ORSINI
Depute_e;PASQUIER Jean-Pierre;Jean:Pierre:PASQUIER
Depute_e;PATEK Serge;Serge:PATEK
Depute_e;DE PLANTA Francine;Francine:DE:PLANTA
Depute_e;RANA ZOLANA Ginior;Ginior:RANA:ZOLANA
Depute_e;RIGOTTI Maria;Maria:RIGOTTI:Helena:RIGOTI
Depute_e;ROULLET Michèle;Michèle:ROULLET
Depute_e;SCHALLER Vincent;Vincent:SCHALLER:SCHALER
Depute_e;SCHNEEBELI Roland-Daniel;Roland:Daniel:SCHNEEBELI:SCHEBELI:SCHEEBBELI
Depute_e;SENGLET Christophe;Christophe:SENGLET
Depute_e;SERRANO Philippe;Philippe:SERRANO:SERANO
Depute_e;SOMMER Monika;Monika:SOMMER:SOMER:SOMERE
Depute_e;STEINER Matthieu;Matthieu:STEINER
Depute_e;SUBILIA Vincent;Vincent:SUBILIA
Depute_e;TABOADA Francisco;Francisco:TABOADA
Depute_e;TSCHOPP Laurent;Laurent:TSCHOPP:TCHOPP:TSHOPP
Depute_e;WAVRE Rolin;Rolin:WAVRE
Depute_e;WICKI Guy;Guy:WICKI:WICKY:WYCKI
Depute_e;WOLFISBERG François;François:WOLFISBERG
Depute_e;AGRAMUNT Gian-Reto;Gian:Reto:AGRAMUNT
Depute_e;APOTHÉLOZ Jacques;Jacques:APOTHÉLOZ
Depute_e;AUBERT Nicolas;Nicolas:AUBERT
